id,city,state,city_state,address,geoid,county,county_state,zip,lookup_id,name,type,years,open_year,opened,2020_income_per_capita_employees,2020_all_employees,2020_all_annual_income
2932,Knoxville,Tennessee,"Knoxville, Tennessee","10900 Parkside Dr, Knoxville, TN 37934",47093,Knox County,"Knox County, Tennessee",37934,S47093,Walmart Supercenter,Supercenter,21,2001,1/24/2001,2210.82,228802,10349201
3959,Knoxville,Tennessee,"Knoxville, Tennessee","3120 Mckamey Road, Knoxville, TN 37921",47093,Knox County,"Knox County, Tennessee",37921,S47093,Neighborhood Market,Neighborhood Market,5,2017,1/25/2017,2210.82,228802,10349201
1451,Beardstown,Illinois,"Beardstown, Illinois","100 Lincoln Ave, Beardstown, IL 62618",17017,Cass County,"Cass County, Illinois",62618,S17017,Walmart Supercenter,Supercenter,32,1990,1/31/1990,2211.72,4608,208345
1602,Springfield,Illinois,"Springfield, Illinois","3401 Freedom Dr, Springfield, IL 62704",17167,Sangamon County,"Sangamon County, Illinois",62704,S17167,Walmart Supercenter,Supercenter,31,1991,1/30/1991,2212.33,81131,3667216
3210,Springfield,Illinois,"Springfield, Illinois","2760 No. Dirksen Pkwy, Springfield, IL 62702",17167,Sangamon County,"Sangamon County, Illinois",62702,S17167,Walmart Supercenter,Supercenter,21,2001,10/24/2001,2212.33,81131,3667216
3602,Springfield,Illinois,"Springfield, Illinois","1100 Lejune Dr, Springfield, IL 62703",17167,Sangamon County,"Sangamon County, Illinois",62703,S17167,Walmart Supercenter,Supercenter,14,2008,7/16/2008,2212.33,81131,3667216
889,Thomasville,Georgia,"Thomasville, Georgia","15328 Us Highway 19 S, Thomasville, GA 31757",13275,Thomas County,"Thomas County, Georgia",31757,S13275,Walmart Supercenter,Supercenter,36,1986,3/11/1986,2212.42,17366,784931
1790,Monroe,Michigan,"Monroe, Michigan","2150 N Telegraph Rd, Monroe, MI 48162",26115,Monroe County,"Monroe County, Michigan",48162,S26115,Walmart Supercenter,Supercenter,30,1992,9/30/1992,2212.44,36898,1667751
2872,Belleville,Michigan,"Belleville, Michigan","10562 Belleville Rd, Belleville, MI 48111",26115,Monroe County,"Monroe County, Michigan",48111,S26115,Walmart Supercenter,Supercenter,21,2001,1/24/2001,2212.44,36898,1667751
280,Rockdale,Texas,"Rockdale, Texas","709 W Us Highway 79, Rockdale, TX 76567",48051,Burleson County,"Burleson County, Texas",76567,S48051,Walmart Supercenter,Supercenter,43,1979,10/30/1979,2213.10,3272,147847
567,Caldwell,Texas,"Caldwell, Texas","475 State Highway 36 N, Caldwell, TX 77836",48051,Burleson County,"Burleson County, Texas",77836,S48051,Walmart,Store,38,1984,4/3/1984,2213.10,3272,147847
1077,Tallahassee,Florida,"Tallahassee, Florida","3535 Apalachee Pkwy, Tallahassee, FL 32311",12073,Leon County,"Leon County, Florida",32311,S12073,Walmart Supercenter,Supercenter,35,1987,8/18/1987,2214.23,103435,4671367
1223,Tallahassee,Florida,"Tallahassee, Florida","5500 Thomasville Rd, Tallahassee, FL 32312",12073,Leon County,"Leon County, Florida",32312,S12073,Walmart Supercenter,Supercenter,34,1988,11/17/1988,2214.23,103435,4671367
1408,Tallahassee,Florida,"Tallahassee, Florida","4400 W Tennessee St, Tallahassee, FL 32304",12073,Leon County,"Leon County, Florida",32304,S12073,Walmart Supercenter,Supercenter,32,1990,1/31/1990,2214.23,103435,4671367
3307,Crawfordville,Florida,"Crawfordville, Florida","35 Mike Stewart, Crawfordville, FL 32327",12073,Leon County,"Leon County, Florida",32327,S12073,Walmart Supercenter,Supercenter,16,2006,6/14/2006,2214.23,103435,4671367
4520,Tallahassee,Florida,"Tallahassee, Florida","4021 Lagniappe Way, Tallahassee, FL 32317",12073,Leon County,"Leon County, Florida",32317,S12073,Walmart Supercenter,Supercenter,14,2008,5/7/2008,2214.23,103435,4671367
4427,Tallahassee,Florida,"Tallahassee, Florida","3221 N Monroe St, Tallahassee, FL 32303",12073,Leon County,"Leon County, Florida",32303,S12073,Walmart Supercenter,Supercenter,13,2009,3/18/2009,2214.23,103435,4671367
1721,Iowa City,Iowa,"Iowa City, Iowa","919 Highway 1 W, Iowa City, IA 52246",19103,Johnson County,"Johnson County, Iowa",52246,S19103,Walmart Supercenter,Supercenter,31,1991,11/5/1991,2215.37,66755,3013271
2716,Cedar Rapids,Iowa,"Cedar Rapids, Iowa","3601 29th Ave Sw, Cedar Rapids, IA 52404",19103,Johnson County,"Johnson County, Iowa",52404,S19103,Walmart Supercenter,Supercenter,23,1999,6/16/1999,2215.37,66755,3013271
2827,Coralville,Iowa,"Coralville, Iowa","2801 Commerce Dr, Coralville, IA 52241",19103,Johnson County,"Johnson County, Iowa",52241,S19103,Walmart Supercenter,Supercenter,22,2000,11/1/2000,2215.37,66755,3013271
1490,Rockford,Illinois,"Rockford, Illinois","7219 Walton St, Rockford, IL 61108",17201,Winnebago County,"Winnebago County, Illinois",61108,S17201,Walmart Supercenter,Supercenter,32,1990,8/1/1990,2215.63,117134,5286703
5398,Rockford,Illinois,"Rockford, Illinois","3902 W Riverside Blvd, Rockford, IL 61101",17201,Winnebago County,"Winnebago County, Illinois",61101,S17201,Walmart Supercenter,Supercenter,17,2005,4/13/2005,2215.63,117134,5286703
1861,Oak Park Heights,Minnesota,"Oak Park Heights, Minnesota","5815 Norell Ave N, Oak Park Heights, MN 55082",27163,Washington County,"Washington County, Minnesota",55082,S27163,Walmart Supercenter,Supercenter,30,1992,11/2/1992,2216.31,83874,3784403
2643,Woodbury,Minnesota,"Woodbury, Minnesota","10240 Hudson Rd, Woodbury, MN 55129",27163,Washington County,"Washington County, Minnesota",55129,S27163,Walmart Supercenter,Supercenter,17,2005,9/14/2005,2216.31,83874,3784403
2448,Cottage Grove,Minnesota,"Cottage Grove, Minnesota","9300 East Point Douglas Rd S, Cottage Grove, MN 55016",27163,Washington County,"Washington County, Minnesota",55016,S27163,Walmart Supercenter,Supercenter,8,2014,3/12/2014,2216.31,83874,3784403
2075,Bend,Oregon,"Bend, Oregon","20120 Pinebrook Blvd, Bend, OR 97702",41017,Deschutes County,"Deschutes County, Oregon",97702,S41017,Walmart Supercenter,Supercenter,28,1994,10/26/1994,2216.40,74136,3344887
129,Ardmore,Oklahoma,"Ardmore, Oklahoma","1715 N Commerce St, Ardmore, OK 73401",40019,Carter County,"Carter County, Oklahoma",73401,S40019,Walmart Supercenter,Supercenter,47,1975,7/1/1975,2216.83,19854,895604
1682,Chesapeake,Virginia,"Chesapeake, Virginia","2448 Chesapeake Square Ring Rd, Chesapeake, VA 23321",51550,Chesapeake city,"Chesapeake city, Virginia",23321,S51550,Walmart Supercenter,Supercenter,31,1991,7/31/1991,2218.27,97895,4413118
1841,Chesapeake,Virginia,"Chesapeake, Virginia","1521 Sams Cir, Chesapeake, VA 23320",51550,Chesapeake city,"Chesapeake city, Virginia",23320,S51550,Walmart Supercenter,Supercenter,30,1992,9/30/1992,2218.27,97895,4413118
5253,Chesapeake,Virginia,"Chesapeake, Virginia","632 Grassfield Pkwy, Chesapeake, VA 23322",51550,Chesapeake city,"Chesapeake city, Virginia",23322,S51550,Walmart Supercenter,Supercenter,16,2006,1/31/2006,2218.27,97895,4413118
3644,Chesapeake,Virginia,"Chesapeake, Virginia","201 Hillcrest Pkwy, Chesapeake, VA 23322",51550,Chesapeake city,"Chesapeake city, Virginia",23322,S51550,Walmart Supercenter,Supercenter,11,2011,7/20/2011,2218.27,97895,4413118
3299,Chesapeake,Virginia,"Chesapeake, Virginia","475 Kempsville Road, Chesapeake, VA 23320",51550,Chesapeake city,"Chesapeake city, Virginia",23320,S51550,Neighborhood Market,Neighborhood Market,8,2014,10/15/2014,2218.27,97895,4413118
3330,Chesapeake,Virginia,"Chesapeake, Virginia","673 Cedar Road, Chesapeake, VA 23322",51550,Chesapeake city,"Chesapeake city, Virginia",23322,S51550,Neighborhood Market,Neighborhood Market,8,2014,8/13/2014,2218.27,97895,4413118
116,Vivian,Louisiana,"Vivian, Louisiana","929 S Pine St, Vivian, LA 71082",22017,Caddo Parish,"Caddo Parish, Louisiana",71082,S22017,Walmart,Store,47,1975,8/1/1975,2218.80,96854,4365158
448,Shreveport,Louisiana,"Shreveport, Louisiana","6235 W Port Ave, Shreveport, LA 71129",22017,Caddo Parish,"Caddo Parish, Louisiana",71129,S22017,Walmart Supercenter,Supercenter,40,1982,8/3/1982,2218.80,96854,4365158
450,Shreveport,Louisiana,"Shreveport, Louisiana","9550 Mansfield Rd, Shreveport, LA 71118",22017,Caddo Parish,"Caddo Parish, Louisiana",71118,S22017,Walmart Supercenter,Supercenter,40,1982,11/16/1982,2218.80,96854,4365158
3746,Shreveport,Louisiana,"Shreveport, Louisiana","412 Bert Kouns Industrial Loop, Shreveport, LA 71106",22017,Caddo Parish,"Caddo Parish, Louisiana",71106,S22017,Neighborhood Market,Neighborhood Market,6,2016,1/20/2016,2218.80,96854,4365158
1309,Salem,Virginia,"Salem, Virginia","1851 W Main St, Salem, VA 24153",51023,Botetourt County,"Botetourt County, Virginia",24153,S51023,Walmart Supercenter,Supercenter,33,1989,6/1/1989,2220.74,10655,479794
2312,Roanoke,Virginia,"Roanoke, Virginia","4807 Valley View Blvd Nw, Roanoke, VA 24012",51023,Botetourt County,"Botetourt County, Virginia",24012,S51023,Walmart Supercenter,Supercenter,26,1996,1/24/1996,2220.74,10655,479794
3243,Roanoke,Virginia,"Roanoke, Virginia","4524 Challenger Ave, Roanoke, VA 24012",51023,Botetourt County,"Botetourt County, Virginia",24012,S51023,Walmart Supercenter,Supercenter,20,2002,9/18/2002,2220.74,10655,479794
3622,Roanoke,Virginia,"Roanoke, Virginia","4950 Plantation Rd., Roanoke, VA 24019",51023,Botetourt County,"Botetourt County, Virginia",24019,S51023,Neighborhood Market,Neighborhood Market,7,2015,1/28/2015,2220.74,10655,479794
1895,Fairlawn,Ohio,"Fairlawn, Ohio","3750 W Market St, Fairlawn, OH 44333",39103,Medina County,"Medina County, Ohio",44333,S39103,Walmart,Store,29,1993,1/5/1993,2221.91,54701,2461886
2966,Wadsworth,Ohio,"Wadsworth, Ohio","222 Smokerise Dr, Wadsworth, OH 44281",39103,Medina County,"Medina County, Ohio",44281,S39103,Walmart Supercenter,Supercenter,18,2004,10/27/2004,2221.91,54701,2461886
256,Glen Carbon,Illinois,"Glen Carbon, Illinois","400 Junction Dr, Glen Carbon, IL 62034",17119,Madison County,"Madison County, Illinois",62034,S17119,Walmart Supercenter,Supercenter,43,1979,8/21/1979,2225.04,88571,3980642
361,Collinsville,Illinois,"Collinsville, Illinois","1040 Collinsville Crossing Blvd, Collinsville, IL 62234",17119,Madison County,"Madison County, Illinois",62234,S17119,Walmart Supercenter,Supercenter,41,1981,7/8/1981,2225.04,88571,3980642
1071,Wood River,Illinois,"Wood River, Illinois","610 Wesley Dr, Wood River, IL 62095",17119,Madison County,"Madison County, Illinois",62095,S17119,Walmart Supercenter,Supercenter,35,1987,10/1/1987,2225.04,88571,3980642
1761,Granite City,Illinois,"Granite City, Illinois","379 W Pontoon Rd, Granite City, IL 62040",17119,Madison County,"Madison County, Illinois",62040,S17119,Walmart Supercenter,Supercenter,30,1992,2/4/1992,2225.04,88571,3980642
2425,Collinsville,Illinois,"Collinsville, Illinois","1101 Belt Line Rd, Collinsville, IL 62234",17119,Madison County,"Madison County, Illinois",62234,S17119,Neighborhood Market,Neighborhood Market,5,2017,7/26/2017,2225.04,88571,3980642
99,Union,Missouri,"Union, Missouri","1445 E Central Ct, Union, MO 63084",29071,Franklin County,"Franklin County, Missouri",63084,S29071,Walmart Supercenter,Supercenter,46,1976,2/1/1976,2226.18,37664,1691864
172,Washington,Missouri,"Washington, Missouri","1701 A Roy Dr, Washington, MO 63090",29071,Franklin County,"Franklin County, Missouri",63090,S29071,Walmart Supercenter,Supercenter,45,1977,7/1/1977,2226.18,37664,1691864
493,Paris,Kentucky,"Paris, Kentucky","305 Letton Dr, Paris, KY 40361",21017,Bourbon County,"Bourbon County, Kentucky",40361,S21017,Walmart Supercenter,Supercenter,39,1983,4/5/1983,2227.25,5214,234100
571,Georgetown,Kentucky,"Georgetown, Kentucky","112 Osbourne Way, Georgetown, KY 40324",21017,Bourbon County,"Bourbon County, Kentucky",40324,S21017,Walmart Supercenter,Supercenter,38,1984,4/3/1984,2227.25,5214,234100
591,Cynthiana,Kentucky,"Cynthiana, Kentucky","805 Us Highway 27 S, Cynthiana, KY 41031",21017,Bourbon County,"Bourbon County, Kentucky",41031,S21017,Walmart Supercenter,Supercenter,38,1984,9/18/1984,2227.25,5214,234100
2783,Lexington,Kentucky,"Lexington, Kentucky","500 W New Circle Rd, Lexington, KY 40511",21017,Bourbon County,"Bourbon County, Kentucky",40511,S21017,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2227.25,5214,234100
7259,Georgetown,Kentucky,"Georgetown, Kentucky","1001 Cherry Blossom Way Gate 7, Georgetown, KY 40324",21017,Bourbon County,"Bourbon County, Kentucky",40324,S21017,Clinic Pharmacy,Pharmacy,9,2013,12/9/2013,2227.25,5214,234100
4569,Bottineau,North Dakota,"Bottineau, North Dakota","912 11th St E, Bottineau, ND 58318",38009,Bottineau County,"Bottineau County, North Dakota",58318,S38009,Walmart Supercenter,Supercenter,14,2008,3/5/2008,2228.39,1597,71666
870,Jasper,Indiana,"Jasper, Indiana","4040 N Newton St, Jasper, IN 47546",18037,Dubois County,"Dubois County, Indiana",47546,S18037,Walmart Supercenter,Supercenter,37,1985,10/22/1985,2228.68,28219,1266174
3300,Wapakoneta,Ohio,"Wapakoneta, Ohio","1257 Bellefontaine St, Wapakoneta, OH 45895",39011,Auglaize County,"Auglaize County, Ohio",45895,S39011,Walmart Supercenter,Supercenter,17,2005,4/13/2005,2229.43,22072,990028
3017,Spring Hill,Tennessee,"Spring Hill, Tennessee","4959 Main St, Spring Hill, TN 37174",47119,Maury County,"Maury County, Tennessee",37174,S47119,Walmart Supercenter,Supercenter,9,2013,10/16/2013,2229.65,32113,1440270
1454,Quincy,Illinois,"Quincy, Illinois","5211 Broadway St, Quincy, IL 62305",17001,Adams County,"Adams County, Illinois",62305,S17001,Walmart Supercenter,Supercenter,32,1990,2/24/1990,2230.83,31217,1399346
538,Gainesville,Florida,"Gainesville, Florida","5700 Nw 23rd St, Gainesville, FL 32653",12001,Alachua County,"Alachua County, Florida",32653,S12001,Walmart Supercenter,Supercenter,39,1983,5/17/1983,2231.25,102496,4593666
1081,Gainesville,Florida,"Gainesville, Florida","2900 Sw 42nd St, Gainesville, FL 32608",12001,Alachua County,"Alachua County, Florida",32608,S12001,Walmart Supercenter,Supercenter,35,1987,9/1/1987,2231.25,102496,4593666
3877,Gainesville,Florida,"Gainesville, Florida","1800 Ne 12th Ave, Gainesville, FL 32641",12001,Alachua County,"Alachua County, Florida",32641,S12001,Walmart Supercenter,Supercenter,14,2008,5/7/2008,2231.25,102496,4593666
884,Shelbyville,Indiana,"Shelbyville, Indiana","2500 Progress Pkwy, Shelbyville, IN 46176",18145,Shelby County,"Shelby County, Indiana",46176,S18145,Walmart Supercenter,Supercenter,36,1986,3/18/1986,2231.94,15595,698721
3809,Upper Sandusky,Ohio,"Upper Sandusky, Ohio","1855 E Wyandot Ave, Upper Sandusky, OH 43351",39175,Wyandot County,"Wyandot County, Ohio",43351,S39175,Walmart Supercenter,Supercenter,16,2006,5/17/2006,2233.03,9495,425207
2320,Cottage Grove,Oregon,"Cottage Grove, Oregon","901 Row River Rd, Cottage Grove, OR 97424",41019,Douglas County,"Douglas County, Oregon",97424,S41019,Walmart Supercenter,Supercenter,26,1996,5/29/1996,2234.42,32080,1435717
2477,Roseburg,Oregon,"Roseburg, Oregon","2125 Nw Stewart Pkwy, Roseburg, OR 97471",41019,Douglas County,"Douglas County, Oregon",97471,S41019,Walmart Supercenter,Supercenter,26,1996,10/29/1996,2234.42,32080,1435717
735,Winchester,Tennessee,"Winchester, Tennessee","2675 Decherd Blvd, Winchester, TN 37398",47051,Franklin County,"Franklin County, Tennessee",37398,S47051,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2235.90,13008,581780
144,Fayetteville,Arkansas,"Fayetteville, Arkansas","2875 W Mrtn Luther K, Fayetteville, AR 72704",05143,Washington County,"Washington County, Arkansas",72704,S05143,Walmart Supercenter,Supercenter,46,1976,9/1/1976,2237.34,94164,4208741
2997,Fayetteville,Arkansas,"Fayetteville, Arkansas","616 N Garland Ave Ste 363, Fayetteville, AR 72701",05143,Washington County,"Washington County, Arkansas",72701,S05143,Clinic Pharmacy,Pharmacy,11,2011,1/14/2011,2237.34,94164,4208741
5737,Fayetteville,Arkansas,"Fayetteville, Arkansas","3475 W Black Forest Drive, Fayetteville, AR 72704",05143,Washington County,"Washington County, Arkansas",72704,S05143,Neighborhood Market,Neighborhood Market,11,2011,5/18/2011,2237.34,94164,4208741
7242,Farmington,Arkansas,"Farmington, Arkansas","367 W Main St, Farmington, AR 72730",05143,Washington County,"Washington County, Arkansas",72730,S05143,Neighborhood Market,Neighborhood Market,8,2014,8/13/2014,2237.34,94164,4208741
4516,Fayetteville,Arkansas,"Fayetteville, Arkansas","660 W Martin Luther King Blvd, Fayetteville, AR 72701",05143,Washington County,"Washington County, Arkansas",72701,S05143,Neighborhood Market,Neighborhood Market,6,2016,5/25/2016,2237.34,94164,4208741
308,Manchester,Tennessee,"Manchester, Tennessee","2518 Hillsboro Blvd, Manchester, TN 37355",47031,Coffee County,"Coffee County, Tennessee",37355,S47031,Walmart Supercenter,Supercenter,41,1981,2/10/1981,2241.29,19551,872311
5373,Chippewa Falls,Wisconsin,"Chippewa Falls, Wisconsin","2786 Commercial Blvd, Chippewa Falls, WI 54729",55017,Chippewa County,"Chippewa County, Wisconsin",54729,S55017,Walmart Supercenter,Supercenter,17,2005,1/26/2005,2242.47,21960,979276
1932,Ellsworth,Maine,"Ellsworth, Maine","17 Myrick St, Ellsworth, ME 4605",23009,Hancock County,"Hancock County, Maine",04605,S23009,Walmart Supercenter,Supercenter,29,1993,8/31/1993,2242.67,16676,743577
1883,Monaca,Pennsylvania,"Monaca, Pennsylvania","3942 Brodhead Road, Monaca, PA 15061",42007,Beaver County,"Beaver County, Pennsylvania",15061,S42007,Walmart Supercenter,Supercenter,30,1992,8/4/1992,2243.06,51362,2289816
3223,Beaver Falls,Pennsylvania,"Beaver Falls, Pennsylvania","#100 Chippewa Town Centre, Beaver Falls, PA 15010",42007,Beaver County,"Beaver County, Pennsylvania",15010,S42007,Walmart Supercenter,Supercenter,20,2002,7/17/2002,2243.06,51362,2289816
3303,Grundy,Virginia,"Grundy, Virginia","1179 Riverview St, Grundy, VA 24614",51027,Buchanan County,"Buchanan County, Virginia",24614,S51027,Walmart Supercenter,Supercenter,11,2011,9/14/2011,2243.30,4620,205947
1736,Dover,Delaware,"Dover, Delaware","36 Jerome Drive, Dover, DE 19901",10001,Kent County,"Kent County, Delaware",19901,S10001,Walmart Supercenter,Supercenter,31,1991,12/31/1991,2244.34,56012,2495701
1741,Milford,Delaware,"Milford, Delaware","939 N Dupont Blvd, Milford, DE 19963",10001,Kent County,"Kent County, Delaware",19963,S10001,Walmart Supercenter,Supercenter,31,1991,11/5/1991,2244.34,56012,2495701
5039,Camden,Delaware,"Camden, Delaware","263 Walmart Dr, Camden, DE 19934",10001,Kent County,"Kent County, Delaware",19934,S10001,Walmart Supercenter,Supercenter,19,2003,3/19/2003,2244.34,56012,2495701
3761,Thief River Falls,Minnesota,"Thief River Falls, Minnesota","1755 Highway 59 S, Thief River Falls, MN 56701",27089,Marshall County,"Marshall County, Minnesota",56701,S27089,Walmart Supercenter,Supercenter,16,2006,5/17/2006,2244.78,1619,72123
546,Richmond,Texas,"Richmond, Texas","5330 Fm1640, Richmond, TX 77469",48157,Fort Bend County,"Fort Bend County, Texas",77469,S48157,Walmart Supercenter,Supercenter,39,1983,10/4/1983,2245.33,187956,8370991
915,Stafford,Texas,"Stafford, Texas","11210 W Airport Blvd, Stafford, TX 77477",48157,Fort Bend County,"Fort Bend County, Texas",77477,S48157,Walmart Supercenter,Supercenter,36,1986,8/5/1986,2245.33,187956,8370991
